,Unnamed: 0,Recipe_Name,Type,Serving,Protein,Fat,Carbs,Calories,cholesterol,sodium,fiber,sugar,Prepare time,cooking time,Total_Time,Ratings
1184,30,"Black Bean, Avocado, Cucumber and Tomato Salad",lunch,1.0,3.5,4.0,12.5,94.0,,152.0,4.0,1.5,10.0,0.0,10 mins,4.67
1185,31,Grilled Chicken Chickpea Salad,lunch,1.0,34.0,19.5,41.0,462.0,73.5,1103.0,11.5,16.0,5.0,0.0,5 mins,5.0
1186,32,Grilled Tuna over Arugula with Lemon Vinaigrette,Dinner,1.0,35.5,15.5,4.0,298.0,,326.3,1.6,1.8,5.0,5.0,10 mins,4.8
1187,33,Watermelon Arugula and Feta Salad,Lunch,1.0,4.0,11.5,11.0,157.5,,219.5,1.0,9.0,10.0,0.0,10 mins,5.0
1188,34,Tuna Poke Salad,Dinner,1.0,36.0,23.0,16.0,404.0,43.0,1211.5,7.5,3.5,15.0,0.0,15 mins,5.0
1189,35,Arugula Pasta Salad with Chickpeas and Sun Dried Tomatoes (no mayo),Dinner,2.0,11.0,9.0,43.5,280.0,2.0,337.0,8.0,3.0,5.0,10.0,15 mins,5.0
1190,36,Greek Pasta Salad,,1.0,5.0,7.0,24.0,176.0,4.0,164.0,1.5,2.0,15.0,15.0,30 mins,4.81
1191,37,Sous Vide Chicken Breast and a Cilantro Lime Chicken Avocado Salad,lunch,1.0,25.0,22.5,7.5,329.0,72.5,364.5,4.0,1.0,30.0,,2 hrs 30 mins,4.58
1192,38,"Seared Scallop Salad with Grapefruit, Arugula and Spinach",lunch,1.0,19.0,10.0,16.5,217.0,,,2.9,1.4,10.0,10.0,20 mins,5.0
1193,39,Coconut Chicken Salad with Warm Honey Mustard Vinaigrette,lunch,1.0,27.0,11.0,32.5,397.0,,,4.5,10.0,10.0,30.0,40 mins,4.88
1194,40,Lemon Asparagus Couscous Salad with Tomatoes,Asparagus,1.0,6.5,4.0,30.0,170.0,,10.0,5.0,,5.0,,30 mins,4.78
1195,41,Avocado Quinoa Salad,Quinoa,1.0,11.0,23.0,55.0,443.0,,174.0,16.0,9.5,5.0,20.0,25 mins,4.87
1196,42,"Warm Salad with Artichoke Hearts, Roasted Peppers, Mozzarella",dinner,1.0,14.5,22.0,23.0,339.0,45.0,843.5,5.0,12.0,5.0,5.0,10 mins,5.0
1197,43,BBQ Chicken Salad,dinner,1.0,30.0,5.0,22.0,241.0,83.0,221.0,4.0,7.0,5.0,10.0,15 mins,4.89
1198,44,Tuna Egg Salad,lunch,1.0,30.0,20.0,4.0,316.0,450.0,420.0,,,0.0,15.0,15 mins,4.95
1199,45,Taco Salad (Perfect for Meal Prep),dinner,1.0,28.5,17.5,13.0,313.0,92.5,917.5,4.0,5.5,10.0,20.0,30 mins,4.98
1200,46,Leftover Turkey Harvest Cobb Salad,lunch,1.0,28.0,26.0,37.0,466.0,50.0,660.0,9.0,9.0,30.0,0.0,30 mins,5.0
1201,47,Arugula Salmon Salad with Capers and Shaved Parmesan,dinner,1.0,32.5,16.0,2.0,288.0,86.0,288.5,0.5,1.2,5.0,10.0,15 mins,5.0
1202,48,Air Fryer Chicken Milanese with Mediterranean Salad,Dinner,2.0,63.0,21.0,28.5,562.0,278.0,908.5,3.5,4.5,15.0,15.0,30 mins,5.0
1203,49,Chicken Cutlet Caprese Salad,dinner,1.0,45.5,24.0,14.5,462.0,231.5,755.5,2.0,1.5,15.0,20.0,35 mins,4.93
1204,50,Air Fryer Burst Tomato Burrata Caprese Salad,lunch,1.0,15.0,18.0,30.0,307.0,40.0,505.5,3.5,7.0,5.0,10.0,15 mins,4.93
1205,51,Cilantro Chicken Salad,canned tuna,1.0,23.0,6.0,3.0,160.5,61.5,151.5,0.5,1.0,10.0,0.0,15 mins,4.97
1206,52,Mayo-less Tuna Pasta Salad,lunch,1.0,24.5,10.5,23.0,271.5,37.0,463.0,3.5,1.5,10.0,0.0,10 mins,5.0
1207,53,"Grilled Chicken, Strawberry, Avocado Salad with Citrus Dressing",lunch,1.0,30.0,26.0,14.0,399.0,83.0,164.0,5.5,6.0,10.0,15.0,55 mins,4.7
1208,54,"Quinoa Salad with Kale, Cranberries and Mint",Quinoa,1.0,5.0,6.0,30.0,191.0,,,4.0,9.0,5.0,20.0,25 mins,5.0
1209,55,Watermelon Feta Salad,,1.0,3.5,4.0,9.5,85.0,17.0,213.5,0.5,8.0,15.0,0.0,15 mins,5.0
1210,56,Low-Yolk Egg Salad,Lunch,1.0,9.5,7.6,2.0,122.0,189.0,235.0,,0.5,5.0,20.0,25 mins,5.0
1211,57,"Farro Salad with Feta, Cucumbers and Sun Dried Tomatoes",lunch,1.0,9.0,6.5,39.0,241.0,,177.5,6.0,2.0,10.0,20.0,30 mins,4.91
1212,58,Navel Orange Salad with Avocado,Lunch,1.0,3.0,20.0,24.0,278.5,,48.5,7.0,15.0,15.0,0.0,15 mins,4.97
1213,59,"Salmon Salad with Beets, Arugula, Pistachios and Pomegranates",lunch,1.0,33.5,26.5,18.0,437.0,85.0,727.5,4.5,12.0,15.0,15.0,30 mins,5.0
1214,60,Greek Yogurt Caesar Salad Dressing,,3.0,6.0,6.5,2.5,91.0,10.0,278.0,0.5,1.0,5.0,0.0,5 mins,4.76
1215,61,Buffalo Chickpea Salad,lunch,1.0,8.5,5.0,27.0,182.0,0.5,821.0,6.0,2.5,20.0,10.0,30 mins,4.91
1216,62,"Baby Greens with Goat Cheese, Beets and Candied Pecans",Instant Pot,1.0,7.0,19.5,19.0,267.0,,211.0,2.0,14.0,10.0,0.0,10 mins,4.86
1217,63,Tuna Salad Endive Wraps,lunch,1.0,22.0,6.0,4.5,160.0,30.0,415.0,1.0,1.0,5.0,0.0,10 mins,5.0
1218,64,Kale and Butternut Squash Salad with Pears and Almonds,Dinner,1.0,10.0,27.0,44.0,428.0,11.0,456.0,8.5,17.0,10.0,25.0,35 mins,5.0
1219,65,Creamy Shrimp and Celery Salad,lunch,4.0,25.0,4.5,4.0,160.0,,,0.7,1.8,5.0,5.0,10 mins,4.85
1220,66,"Mixed Baby Greens with Pomegranate, Gorgonzola and Pecans",lunch,1.0,5.5,17.5,14.0,228.0,,206.0,3.5,9.5,5.0,,5 mins,5.0
1221,67,Kale Salad with Quinoa and Cranberries,Quinoa,1.0,6.0,11.0,27.0,226.0,2.0,149.0,3.0,7.0,15.0,5.0,20 mins,4.83
1222,68,Prosciutto Wrapped Figs with Blue Cheese (Grill or Air Fryer),appetizer,2.0,7.5,10.5,27.0,221.0,20.5,572.0,4.0,22.0,10.0,5.0,15 mins,5.0
1223,69,Caprese Salad,appetizer,1.0,6.5,7.5,2.0,100.0,22.5,180.0,0.5,0.5,5.0,0.0,5 mins,
1224,70,"Southwestern Black Bean, Quinoa and Mango Salad",Quinoa,1.0,6.0,4.0,27.0,164.0,,93.0,7.0,11.5,15.0,20.0,35 mins,4.9
1225,71,Zesty Lime Shrimp and Avocado Salad,appetizer,1.0,25.0,8.0,7.0,197.0,221.0,330.0,3.0,,20.0,0.0,20 mins,4.91
1226,72,Salmon Avocado Salad,lunch,1.0,25.5,20.5,12.0,329.0,62.5,287.0,6.0,2.5,10.0,15.0,25 mins,4.84
1227,73,Chickpea Salad with Cucumbers and Tomatoes,lunch,1.0,6.0,5.0,29.0,182.0,29.0,464.0,6.0,2.0,10.0,0.0,10 mins,4.95
1228,74,Vegan Caesar Salad,lunch,1.0,5.0,7.0,10.0,123.0,,10.0,2.5,2.0,10.0,20.0,30 mins,4.5
1229,75,California Grilled Chicken Avocado and Mango Salad,Dinner,1.0,21.0,14.5,12.0,258.0,29.0,62.0,4.0,6.0,15.0,,15 mins,4.94
1230,76,Ranch Chicken Salad,lunch,1.0,17.5,9.5,2.0,167.0,48.0,263.0,0.5,2.5,15.0,0.0,15 mins,4.95
1231,77,Green Bean Salad,lunch,1.0,7.5,12.0,11.0,176.0,155.0,308.0,4.5,4.0,10.0,10.0,20 mins,4.86
1232,78,Sesame Crusted Tuna Steak on Arugula,appetizer,4.0,36.0,8.0,16.5,290.0,15.5,626.0,1.5,11.0,15.0,3.0,20 mins,4.77
1233,79,How To Make An Antipasto Salad Platter,appetizer,,,,,,,,,,10.0,0.0,10 mins,5.0
1234,80,Houston’s Grilled Chicken Kale Salad with Peanut Vinaigrette,Lunch,1.0,31.0,22.0,26.0,410.0,73.0,600.0,5.0,8.0,10.0,20.0,30 mins,4.78
1235,81,Chicken Salad with Avocado,lunch,2.0,21.5,15.0,10.5,255.0,52.5,61.0,4.0,0.5,15.0,0.0,15 mins,5.0
1236,82,Summer Tomato Salad,quinoa,2.0,2.0,4.0,12.5,86.5,,21.5,3.0,1.0,5.0,0.0,25 mins,4.93
1237,83,Chopped Wedge Salad,Lunch,1.0,10.0,8.0,5.5,132.0,9.5,406.0,2.0,2.5,10.0,5.0,15 mins,5.0
1238,84,Greek Chickpea Salad,lunch,1.0,11.0,16.0,28.5,292.0,25.0,713.5,6.5,4.0,5.0,0.0,5 mins,4.96
1239,85,Spicy Thai Shrimp Salad,dinner,1.0,28.0,19.5,38.0,420.0,135.0,864.0,6.0,14.0,20.0,5.0,25 mins,4.75
1240,86,Chopped Feta Salad,dinner,2.0,4.0,16.5,4.5,173.0,11.0,289.0,2.0,2.5,15.0,0.0,15 mins,5.0
1241,87,Zucchini Carpaccio,appetizer,1.0,3.0,6.0,5.0,81.0,5.0,90.0,2.0,2.0,20.0,,20 mins,5.0
1242,88,Chilled Watermelon Cucumber Feta Salad,lunch,1.0,4.0,3.5,19.0,112.0,6.5,233.0,2.0,15.5,10.0,0.0,10 mins,5.0
1243,89,Italian Chopped Salad,lunch,1.0,12.0,22.0,9.0,271.0,22.5,556.0,3.0,3.5,15.0,,15 mins,4.67
1244,90,Chicken Waldorf Salad,lunch,1.0,19.5,10.5,17.0,236.0,46.5,622.0,3.0,15.5,10.0,20.0,30 mins,4.9
1245,91,Grilled Peach and Watermelon Burrata Salad,Instant Pot,1.0,23.0,25.0,31.0,408.0,81.0,348.0,3.0,27.0,10.0,10.0,20 mins,4.89
1246,92,Houston’s Grilled Chicken Salad,Lunch,1.0,29.0,19.5,19.0,365.0,73.0,745.0,4.0,8.0,20.0,15.0,35 mins,5.0
1247,93,Low Carb Potato Salad,,3.0,8.0,20.0,5.5,222.0,206.0,289.5,2.0,2.0,10.0,25.0,35 mins,4.66
1248,94,Grilled Corn Salad with Feta,lunch,2.0,5.0,8.0,18.0,153.0,11.0,200.0,2.5,6.5,5.0,15.0,20 mins,4.97
1249,95,Chicken Salad with Lemon and Dill,lunch,3.0,31.0,8.0,1.4,207.0,84.0,167.0,,,5.0,0.0,5 mins,4.94
1250,96,"Chopped Salad with Shrimp, Blue Cheese and Bacon",lunch,1.0,35.0,19.0,14.5,368.0,188.0,590.0,4.0,3.0,20.0,0.0,20 mins,5.0
1251,97,Chickpea Egg Salad,lunch,1.0,20.0,16.0,36.0,375.0,279.0,278.0,7.5,2.5,5.0,,5 mins,4.94
1252,98,Chickpea Tuna Salad,lunch,1.0,27.0,2.5,36.0,273.0,30.0,510.0,8.0,2.0,5.0,,5 mins,4.8
1253,99,Houston’s Couscous Salad,,2.0,7.0,6.5,35.0,213.0,,218.0,4.5,11.0,10.0,10.0,20 mins,4.62
1254,100,Carne Asada Steak Salad,Dinner,1.0,38.0,21.5,12.0,390.0,95.0,542.5,6.5,1.0,10.0,10.0,20 mins,4.92
1255,101,Chickpea Avocado Salad,lunch,1.0,9.0,10.0,31.5,243.0,,42.0,8.5,2.5,15.0,,15 mins,4.93
1256,102,Chicken and Shrimp Laap (Larb),lettuce wraps,3.0,34.0,6.5,5.0,220.0,68.0,795.0,1.5,2.0,10.0,20.0,30 mins,5.0
1257,103,Seared Tuna Salad with Wasabi Butter Sauce,Lunch,1.0,37.0,11.0,12.0,311.0,80.0,552.0,2.5,2.0,15.0,15.0,30 mins,5.0
1258,104,Ahi Tuna Watermelon Salad,appetizer,1.0,29.5,5.5,13.0,217.0,44.0,429.5,1.0,8.0,10.0,,1 hr,5.0
1259,105,Lobster Cobb Salad,dinner,1.0,41.0,23.0,8.0,416.0,398.0,1171.0,3.5,2.0,20.0,0.0,20 mins,5.0
1260,106,Grilled Chicken Salad with Strawberries and Spinach,Dinner,1.0,31.0,17.0,4.0,331.0,89.5,345.0,4.0,10.5,,,20 mins,5.0
1261,107,Berry Salad with Almond-Cranberry Crusted Goat Cheese,dinner,2.0,7.5,17.0,16.0,239.0,13.0,126.0,3.0,12.0,20.0,0.0,20 mins,5.0
1262,108,Breakfast BLT Salad,breakfast,1.0,17.5,18.0,18.0,292.0,191.0,335.5,7.0,3.0,,,15 mins,4.88
1263,109,"Grilled Shrimp Salad with Orange, Endive, and Radicchio",Dinner,1.0,29.0,7.5,21.0,254.0,172.0,396.0,13.0,8.0,,,20 mins,5.0
1264,110,"Asparagus Salad with Egg, Bacon and Dijon Vinaigrette",Asparagus,1.0,16.0,13.0,11.0,219.0,,306.0,5.0,1.0,,,20 mins,4.96
1265,111,Brussels and Chickpea Salad in a Jar with Artichokes,lunch,1.0,15.0,16.0,35.0,335.0,14.0,695.0,9.0,5.0,5.0,0.0,10 mins,5.0
1266,112,"Kale Salad with Roasted Sweet Potato, Dried Cherries, Feta & Pepitas",Lunch,1.0,8.5,11.0,42.5,288.0,,,6.0,16.0,,,,4.88
1267,113,"Arugula Salad with Crispy Proscuitto, Parmesan and Fried Eggs",Dinner,1.0,18.5,24.0,8.0,344.0,216.0,1043.0,1.5,4.0,,,,5.0
1268,114,Harvest Kale Salad with Roasted Winter Squash,,1.0,8.0,16.5,45.0,329.0,,98.0,11.0,8.0,,,50 mins,5.0
1269,115,Blackened Chicken Fiesta Salad,lunch,1.0,60.0,13.5,40.0,516.0,166.0,855.0,9.0,2.0,10.0,15.0,25 mins,5.0
1270,116,Chilled Italian Shrimp Tortellini Pasta Salad,lunch,1.0,37.0,3.0,29.0,366.0,251.0,1048.0,2.0,2.0,10.0,10.0,20 mins,4.81
1271,117,Lobster Asparagus Chopped Salad,asparagus,1.0,27.0,10.5,14.0,247.0,165.0,699.0,5.5,0.5,,,15 mins,
1272,118,"Summer Corn, Tomato and Avocado Salad with Buttermilk Dressing",lunch,1.0,3.5,11.0,11.5,147.0,1.0,137.0,3.5,2.5,10.0,,10 mins,5.0
1273,119,Cobb Salad in a Jar with Buttermilk Ranch,Lunch,1.0,32.0,21.0,14.0,368.0,274.0,674.0,5.5,7.0,5.0,10.0,15 mins,5.0
1274,120,"Prosciutto, Mozzarella and Fig Salad with Arugula",Dinner,1.0,10.0,12.5,12.0,196.0,32.0,586.0,2.0,9.0,,,10 mins,5.0
1275,121,Peach Arugula Salad,Lunch,1.0,2.0,8.0,12.0,114.0,,43.0,3.0,7.0,10.0,0.0,10 mins,5.0
1276,122,Cheeseburger Salad,burger,1.0,28.0,17.0,11.5,311.0,79.0,417.0,4.0,4.5,10.0,10.0,20 mins,4.99
1277,123,Watermelon Feta Arugula Salad in Jars,lunch,1.0,4.5,11.5,14.0,170.0,19.0,281.0,1.0,10.0,,,15 mins,5.0
1278,124,"Watermelon, Jicama and Cucumber Salad",,1.0,2.0,6.5,12.0,113.0,8.0,133.0,3.0,7.0,,,15 mins,4.0
1279,125,Protein Egg and Quinoa Salad Jars,Quinoa,1.0,15.0,22.0,29.0,362.0,186.0,294.0,9.0,2.0,5.0,20.0,25 mins,4.88
1280,126,"Grilled Romaine Salad with Chicken, Corn and Salsa Dressing",Dinner,1.0,25.0,14.5,17.0,288.0,108.0,521.0,5.0,4.0,5.0,25.0,30 mins,5.0
1281,127,Spiralized Summer Roll Bowls with Hoisin Peanut Sauce,Dinner,1.0,12.0,7.0,15.0,164.0,65.0,382.0,4.0,6.0,,,10 mins,5.0
1282,128,Shredded Raw Brussels Sprout Salad with Bacon and Avocado,lunch,2.0,10.0,21.0,18.5,284.0,3.5,535.0,9.0,4.0,8.0,7.0,15 mins,5.0
1283,129,Mediterranean Bean Salad,lunch,3.0,8.0,4.5,26.0,175.0,,327.0,9.0,1.0,,,15 mins,5.0
1284,130,Rosemary Chicken Salad with Avocado and Bacon,dinner,1.0,29.0,25.0,12.0,381.0,114.0,741.0,6.0,1.0,30.0,0.0,30 mins,5.0
1285,131,Grilled Balsamic Steak with Tomatoes and Arugula,dinner,3.0,24.0,12.0,3.0,215.0,57.0,327.0,1.0,0.5,,,,5.0
1286,132,Spiralized Carrot Salad with Lemon and Dijon,lunch,1.0,1.0,4.0,12.0,84.0,,278.0,3.0,6.0,,,15 mins,4.8
1287,133,North African Spiced Shrimp and Chickpea Salad,lunch,6.0,15.0,8.0,29.0,243.0,64.0,458.0,5.0,0.5,,,30 mins,5.0
1288,134,Asian Chicken Chopped Salad,Lettuce wraps,1.0,24.0,18.0,23.0,332.0,96.0,585.0,4.0,7.0,,,15 mins,5.0
1289,135,Updated Waldorf Salad Cups,lettuce wraps,2.0,27.0,18.0,18.0,341.0,83.0,471.0,3.0,11.0,5.0,,35 mins,
1290,136,Raw Spiralized Beet & Mandarin Salad with Mint,,1.0,1.0,10.0,23.0,184.0,,148.0,2.0,20.0,,,15 mins,5.0
1291,137,Asian Chopped Salad with Sesame Soy Vinaigrette (In a Jar),lunch,1.0,8.0,13.5,23.0,231.0,,404.0,7.5,12.0,,,20 mins,4.45
1292,138,Shrimp Ceviche and Avocado Salad,lunch,7.0,18.0,16.0,13.0,254.0,113.0,454.0,6.0,2.0,20.0,15.0,2 hrs 35 mins,5.0
1293,139,Strawberry Cucumber Salad,lunch,3.0,1.0,1.5,7.0,47.0,1.0,20.0,2.0,4.0,15.0,,15 mins,4.6
1294,140,White Bean Caprese Salad,lunch,3.0,8.0,4.5,18.0,142.0,12.0,127.0,4.0,2.0,,,20 mins,4.94
1295,141,Avocado and Lump Crab Salad,lunch,1.0,9.5,13.0,9.0,178.0,50.0,447.0,5.0,1.0,10.0,0.0,10 mins,4.91
1296,142,Watermelon Caprese Salad,,1.0,5.5,7.5,7.0,119.0,20.0,90.0,0.5,6.5,25.0,0.0,25 mins,5.0
1297,143,Quick Cabbage Slaw,,1.0,1.0,7.0,7.0,88.0,,255.0,2.0,,,,15 mins,4.96
1298,144,15 Light and Healthy Salad Recipes,asparagus,,,,,,,,,,,,,
1299,145,Healthy Salmon Quinoa Burgers,Quinoa,1.0,23.0,13.0,17.0,277.0,105.0,338.0,2.0,5.0,10.0,20.0,30 mins,5.0
1300,146,Spiralized Apple Cabbage Slaw,,1.0,1.0,6.0,12.0,98.0,,75.0,3.0,7.0,,,20 mins,5.0
1301,147,BLT Salad with Avocado,lunch,2.0,10.0,13.0,13.0,197.0,19.0,397.0,5.0,5.0,5.0,10.0,15 mins,4.67
1302,148,Bang Bang Chicken Salad,dinner,6.0,29.0,8.0,13.0,245.0,86.0,224.0,2.0,3.0,10.0,15.0,25 mins,4.91
1303,149,Raw Shredded Brussels Sprout Salad with Lemon and Oil,,3.0,1.5,7.0,4.5,80.0,,16.0,2.0,1.0,15.0,,15 mins,5.0
1304,150,Massaged Raw Kale Salad,lunch,1.0,4.0,6.0,3.0,80.0,7.0,304.0,1.0,1.0,5.0,0.0,5 mins,4.86
1305,151,Chilled Lobster Salad with Sweet Summer Corn and Tomatoes,Appetizer,1.0,39.0,10.5,25.5,349.0,122.0,668.0,4.0,3.5,10.0,5.0,15 mins,5.0
1306,152,Grilled Mediterranean Chicken and Quinoa Salad,Quinoa,1.0,20.0,8.0,8.0,180.0,7.0,255.0,1.0,1.0,15.0,20.0,35 mins,5.0
1307,153,Steak & Caramelized Onions with Arugula and Pasta,quinoa,1.0,30.0,15.0,29.5,384.0,54.0,588.0,3.0,3.0,5.0,40.0,45 mins,5.0
1308,154,Italian Tuna and Brown Rice Salad (Riso e Tonno),lunch,1.0,20.0,8.0,21.0,232.0,10.0,259.0,4.0,0.5,15.0,0.0,15 mins,4.28
1309,155,Spiralized Greek Cucumber Salad with Lemon and Feta,lunch,1.0,7.0,16.0,16.0,225.0,25.0,697.5,4.0,1.0,15.0,,15 mins,4.72
1310,156,Spiralized Raw Zucchini Salad with Avocado and Edamame,appetizer,1.0,8.0,18.0,20.0,254.0,,19.0,9.0,5.0,25.0,,25 mins,4.93
1311,157,Grilled Shrimp and Watermelon Chopped Salad,dinner,1.0,22.0,18.0,12.0,293.0,121.0,257.0,2.0,7.0,25.0,4.0,29 mins,5.0
1312,158,Canned Tuna Ceviche,Canned Tuna,3.0,15.0,8.0,8.5,153.0,26.0,187.0,3.0,1.0,25.0,0.0,25 mins,4.92
1313,159,Quinoa Chickpea and Avocado Salad,Quinoa,1.0,9.0,7.0,41.0,248.0,,403.0,8.0,1.0,10.0,,10 mins,5.0
1314,160,"Sea Scallops, Arugula and Beet Salad",,1.0,25.0,10.0,22.0,271.0,51.0,494.0,3.0,14.0,5.0,,1 hr 5 mins,3.67
1315,161,Easy Crock Pot Chicken and Black Bean Taco Salad,Instant Pot,1.0,34.0,9.0,20.0,290.0,69.0,521.0,8.0,1.0,5.0,,4 hrs,4.94
1316,162,Black-eyed Pea Dip,Lunch,1.0,4.5,4.0,15.0,107.0,,65.0,4.0,1.0,,,20 mins,5.0
1317,163,Grilled Stone Fruit Salad with Honey Goat Cheese Dressing,Lunch,1.0,6.0,17.0,16.0,232.0,8.0,86.0,3.0,13.0,10.0,2.0,12 mins,
1318,164,Orange and Arugula Salad with Red Onion and Gorgonzola,lunch,,8.0,10.5,18.5,196.0,20.0,294.0,4.0,11.0,,,15 mins,5.0
1319,165,Southwestern Black Bean Salad,appetizer,1.0,3.0,3.5,12.0,79.5,,127.0,3.0,1.0,5.0,0.0,35 mins,5.0
1320,166,Mediterranean Quinoa Salad,Quinoa,1.0,4.5,8.0,15.5,145.5,7.5,137.0,2.5,,10.0,20.0,30 mins,4.97
1321,167,Grilled Shrimp Avocado Fennel and Orange Salad,dinner,1.0,26.0,12.0,19.0,283.5,172.5,196.0,6.0,8.0,30.0,15.0,45 mins,5.0
1322,168,Antipasto Salad,lunch,1.0,16.0,16.0,19.5,254.0,37.5,,7.5,3.0,10.0,,10 mins,5.0
1323,169,Homemade Croutons,,1.0,2.0,6.5,5.0,28.5,1.0,47.0,0.9,0.7,2.0,28.0,30 mins,5.0
1324,170,Blood Orange Endive Salad,dinner,1.0,10.0,8.5,40.5,256.0,,246.5,23.0,16.0,,,15 mins,
1325,171,Arugula Fig Salad with Goat Cheese,,1.0,2.0,4.5,20.5,125.0,,43.0,2.0,15.0,5.0,0.0,5 mins,5.0
1326,172,Grilled Chicken and Spinach Salad with Balsamic Vinaigrette,Dinner,1.0,17.5,8.0,11.5,183.0,37.0,101.5,3.0,1.5,,10.0,20 mins,5.0
1327,173,Mediterranean Chicken Kebab Salad,lunch,1.0,28.5,8.0,9.0,240.0,160.0,444.0,2.5,2.0,15.0,15.0,2 hrs 30 mins,4.8
1328,174,Quinoa Salad with Spinach Grapefruit & Avocado,Quinoa,1.0,4.5,12.9,25.5,222.0,,26.8,5.9,1.6,10.0,10.0,20 mins,
1329,175,Spinach and Butternut Squash Salad with Gorgonzola,lunch,1.0,7.5,13.5,26.5,241.5,5.0,160.0,5.5,8.5,5.0,25.0,30 mins,5.0
1330,176,"Summer Tomatoes, Corn, Crab and Avocado Salad",appetizer,1.0,9.0,6.0,11.5,131.0,,263.5,4.0,2.5,,,15 mins,5.0
1331,177,Tomato Mozzarella and Arugula Tower,lunch,1.0,12.2,23.0,9.2,276.6,,349.2,1.9,1.4,,,,5.0
1332,178,BLT Macaroni Salad,,1.0,5.5,4.5,26.5,149.0,,146.5,4.0,,10.0,45.0,55 mins,4.56
1333,179,Vietnamese Shaking Beef (Bo Luc Lac),Dinner,3.0,27.3,10.1,16.6,268.9,,1451.0,0.9,12.0,,,,4.55
1334,180,Papaya Avocado Salad,Appetizer,,2.0,8.5,10.5,112.5,,,6.0,,,,20 mins,5.0
1335,181,"Arugula with Pomegranates, Blue Cheese and Pistachios",lunch,1.0,6.5,13.0,13.5,195.5,,,4.0,,,,15 mins,
1336,182,Shrimp Salad on Cucumber Slices,appetizer,7.0,18.8,2.8,3.7,117.0,165.0,275.0,1.0,,10.0,0.0,10 mins,5.0
1337,183,Panzanella,lunch,1.0,3.1,2.9,17.7,104.3,,,2.2,,,,,5.0
1338,184,Red Beet Salad,,1.0,1.0,,6.5,48.5,,,1.5,,10.0,,1 hr 10 mins,4.75
1339,185,Avocado Salad with Citrus Vinaigrette,,1.0,3.0,14.0,14.0,171.5,,15.5,6.0,2.0,,,10 mins,4.34
1340,186,Basil Green Goddess Salad Dressing,Lunch,2.0,1.3,4.9,2.9,60.3,,,0.3,,,,,5.0
1341,187,Heirloom Tomato Salad,lunch,1.0,1.0,9.0,7.5,110.5,,139.0,1.5,,15.0,,15 mins,5.0
1342,188,Swordfish Burgers with Lemon Vinaigrette,lunch,1.0,33.4,16.0,5.3,304.3,63.0,148.8,0.7,0.1,10.0,8.0,18 mins,5.0
1343,189,"Blood Orange Salad with Gorgonzola, Pecans and Baby Greens",lunch,1.0,6.3,22.5,16.4,283.8,,263.1,4.4,13.1,,,,5.0
1344,190,Pan Seared Scallops with Baby Greens and Citrus Mojo Vinaigrette,lunch,1.0,20.5,9.5,8.5,212.0,42.5,206.5,1.5,4.0,,,,5.0
1345,191,Broccoli and Cauliflower Salad with Capers in Lemon Vinaigrette,,1.0,3.2,7.0,7.6,97.0,,121.5,3.5,,,,20 mins,
1346,192,Autumn Salad with Pears and Gorgonzola,Lunch,1.0,4.5,12.5,10.5,160.5,,,2.0,2.0,5.0,,5 mins,5.0
1347,193,Grilled Zucchini and Tomato Salad – 0 pts,,1.0,,,,,,,,,,,,
1348,194,Mixed Baby Greens and Arugula with Blackberries and Pecans,Lunch,1.0,2.1,14.1,6.9,155.6,,14.8,2.8,2.8,,,,5.0
